,Bias / V,STS,error,site
2310,-2.0472359615384614,1.2565600322750696,0.018567469794217237,UnfaultedRestatom
2311,-2.0346262692307695,1.1978001859265572,0.01870683658243045,UnfaultedRestatom
2312,-2.022044307692308,1.1413125143187792,0.01898891092692157,UnfaultedRestatom
2313,-2.0094153461538466,1.0912989743251893,0.020231616058643258,UnfaultedRestatom
2314,-1.9968409999999996,1.0411024988318291,0.0205848585777273,UnfaultedRestatom
2315,-1.9842880384615378,0.9959953452150775,0.020724298920620686,UnfaultedRestatom
2316,-1.9717026153846153,0.9474591685521817,0.020980982756330712,UnfaultedRestatom
2317,-1.9590894230769231,0.9059737621097557,0.021883269250385737,UnfaultedRestatom
2318,-1.946498346153846,0.863467868357112,0.022091465094698545,UnfaultedRestatom
2319,-1.9338861153846159,0.823106404734155,0.02197912949528074,UnfaultedRestatom
2320,-1.921526653846154,0.7887116565360004,0.021943875171004323,UnfaultedRestatom
2321,-1.909166346153846,0.7555466681023794,0.022245518834573364,UnfaultedRestatom
2322,-1.8968391538461538,0.7205717489403347,0.021979924881953678,UnfaultedRestatom
2323,-1.8845789230769237,0.6930475135227249,0.02275830294259279,UnfaultedRestatom
2324,-1.8719429230769233,0.6661113464502599,0.02252174526156801,UnfaultedRestatom
2325,-1.8593848846153849,0.6432273323070975,0.022688920639333362,UnfaultedRestatom
2326,-1.8467665384615388,0.6228662088354384,0.022454538948171354,UnfaultedRestatom
2327,-1.8341534999999995,0.6031496833120564,0.022561016292315737,UnfaultedRestatom
2328,-1.8216156538461539,0.585763907486238,0.021852176934800918,UnfaultedRestatom
2329,-1.8090507307692305,0.5701058997545745,0.022103714427186127,UnfaultedRestatom
2330,-1.7963932307692305,0.5551462505168392,0.021845083804347094,UnfaultedRestatom
2331,-1.783825769230769,0.5437867440087419,0.021660111131327712,UnfaultedRestatom
2332,-1.7712445384615387,0.5342536547158472,0.021113633811301408,UnfaultedRestatom
2333,-1.7586682692307691,0.5254577736354845,0.02056398581388407,UnfaultedRestatom
2334,-1.7461488461538468,0.5190357702617018,0.020233831235399694,UnfaultedRestatom
2335,-1.7336795384615384,0.5112573357991048,0.019601247441515895,UnfaultedRestatom
2336,-1.7211477307692304,0.5082853136564526,0.019346981195163437,UnfaultedRestatom
2337,-1.7085129615384613,0.5018813939544726,0.018137724298412785,UnfaultedRestatom
2338,-1.6959832692307693,0.4973813891615696,0.017614871466272122,UnfaultedRestatom
2339,-1.6833348076923078,0.49454948155370904,0.017520570844172204,UnfaultedRestatom
2340,-1.670726038461538,0.49375309070794865,0.017327701420562225,UnfaultedRestatom
2341,-1.6582083461538457,0.4922028403644161,0.017021342713746848,UnfaultedRestatom
2342,-1.6456140769230765,0.49605567022399133,0.017084369341305524,UnfaultedRestatom
2343,-1.6329749999999998,0.5007482455328786,0.017293898675394846,UnfaultedRestatom
2344,-1.6204164615384615,0.5055526337423211,0.01770024948536682,UnfaultedRestatom
2345,-1.60781673076923,0.5135274728075662,0.0176987299394999,UnfaultedRestatom
2346,-1.5953226538461545,0.5211204089361039,0.016820339656436097,UnfaultedRestatom
2347,-1.5829079999999995,0.5300026882477199,0.01711850518135437,UnfaultedRestatom
2348,-1.5704926153846155,0.5405387538415908,0.01692715184971788,UnfaultedRestatom
2349,-1.558068384615385,0.551865108870546,0.016594659358629173,UnfaultedRestatom
2350,-1.545474653846154,0.5630751276256274,0.016340390033477478,UnfaultedRestatom
2351,-1.5329136923076923,0.5813449717138084,0.01607545334890276,UnfaultedRestatom
2352,-1.5202681538461538,0.5982826147635116,0.01637928416320107,UnfaultedRestatom
2353,-1.507686653846154,0.6152151394891777,0.016460164118091133,UnfaultedRestatom
2354,-1.495146192307692,0.6346270253880537,0.016106759413098665,UnfaultedRestatom
2355,-1.482537961538461,0.6568300809032898,0.016663782984763086,UnfaultedRestatom
2356,-1.4699282692307694,0.6757064798269382,0.017232860081600784,UnfaultedRestatom
2357,-1.4573541153846155,0.6985995468281895,0.0175778513570013,UnfaultedRestatom
2358,-1.4447339615384611,0.7215678457445935,0.018061157978429773,UnfaultedRestatom
2359,-1.432200846153846,0.7438046043994668,0.01841794602640739,UnfaultedRestatom
2360,-1.4196875769230768,0.7708154880024084,0.018930960863087622,UnfaultedRestatom
2361,-1.4071800769230767,0.7983344757417085,0.01959213717392501,UnfaultedRestatom
2362,-1.394686153846154,0.8231645974818824,0.020095809672908135,UnfaultedRestatom
2363,-1.3820564615384616,0.8518047834919915,0.02100763130026715,UnfaultedRestatom
2364,-1.3694835769230769,0.87977052938711,0.021234019207582708,UnfaultedRestatom
2365,-1.3568656153846157,0.9096996481642565,0.021578879769873587,UnfaultedRestatom
2366,-1.3442649615384614,0.9417614339709737,0.022166581454506278,UnfaultedRestatom
2367,-1.3317118846153848,0.9739802614298461,0.022779652645090014,UnfaultedRestatom
2368,-1.3191400384615386,1.0067532526953105,0.023331939811469207,UnfaultedRestatom
2369,-1.3065030769230768,1.0430074616685705,0.02393079527538668,UnfaultedRestatom
2370,-1.2939171538461538,1.0808735358314343,0.024171726371526578,UnfaultedRestatom
2371,-1.2813175384615385,1.1198793577188382,0.024721833175238846,UnfaultedRestatom
2372,-1.2686683461538464,1.1595559014495267,0.02529823750262722,UnfaultedRestatom
2373,-1.2560690384615383,1.2006183327876214,0.02573408164975075,UnfaultedRestatom
2374,-1.2435152692307694,1.2444465558218782,0.025964550029163275,UnfaultedRestatom
2375,-1.2308700384615388,1.2893680828182406,0.026155645558973376,UnfaultedRestatom
2376,-1.2182284230769227,1.3374215221301766,0.02657996623522374,UnfaultedRestatom
2377,-1.2056826538461538,1.3886565141473564,0.026575233416257345,UnfaultedRestatom
